customer_id,name,gender,age,city,state,join_date,loyalty_points
52292,Customer_52292,Male,30,Mumbai,MH,2026-01-18,1629
52293,Customer_52293,Female,51,Bangalore,DL,2026-01-18,1498
52294,Customer_52294,Female,27,Chennai,TN,2025-12-31,4385
52295,Customer_52295,Male,61,Delhi,DL,2025-08-25,2012
52296,Customer_52296,Male,44,Bangalore,TS,2025-09-05,4784
52297,Customer_52297,Male,52,Chennai,DL,2025-08-04,1829
52298,Customer_52298,Female,49,Mumbai,TS,2025-12-14,2786
52299,Customer_52299,Female,48,Mumbai,MH,2025-08-27,2086
52300,Customer_52300,Male,42,Hyderabad,DL,2025-08-19,2923
52301,Customer_52301,Female,52,Delhi,TS,2025-09-26,2252
52302,Customer_52302,Female,55,Hyderabad,KA,2025-11-16,1664
52303,Customer_52303,Female,27,Mumbai,TS,2025-10-27,3641
52304,Customer_52304,Male,38,Delhi,KA,2025-12-20,633
52305,Customer_52305,Male,34,Chennai,TN,2025-12-29,1804
52306,Customer_52306,Female,27,Mumbai,TS,2025-11-08,4965
52307,Customer_52307,Male,54,Delhi,DL,2025-11-24,2712
52308,Customer_52308,Male,26,Pune,TN,2025-08-25,3569
52309,Customer_52309,Female,40,Mumbai,MH,2025-10-02,3525
52310,Customer_52310,Male,47,Chennai,DL,2025-08-07,3558
52311,Customer_52311,Female,47,Pune,MH,2025-09-19,500
52312,Customer_52312,Male,32,Pune,MH,2025-08-14,4159
52313,Customer_52313,Female,36,Chennai,TS,2025-10-24,4180
52314,Customer_52314,Male,23,Bangalore,MH,2025-09-18,4037
52315,Customer_52315,Female,18,Chennai,DL,2025-11-30,3354
52316,Customer_52316,Male,56,Chennai,TN,2025-09-06,1434
52317,Customer_52317,Female,35,Pune,DL,2025-09-25,4940
52318,Customer_52318,Male,43,Pune,TN,2025-10-03,1210
52319,Customer_52319,Female,41,Chennai,TN,2025-12-01,4312
52320,Customer_52320,Female,35,Pune,TN,2025-12-07,1999
52321,Customer_52321,Male,26,Hyderabad,TN,2025-12-28,2244
52322,Customer_52322,Male,37,Mumbai,KA,2025-10-25,1717
52323,Customer_52323,Male,46,Bangalore,KA,2025-11-19,4441
52324,Customer_52324,Female,32,Mumbai,DL,2025-09-07,1367
52325,Customer_52325,Male,58,Pune,DL,2025-10-26,2259
52326,Customer_52326,Male,21,Hyderabad,TS,2025-12-04,1045
52327,Customer_52327,Female,37,Bangalore,MH,2025-11-28,2786
52328,Customer_52328,Male,25,Delhi,TN,2025-12-05,773
52329,Customer_52329,Female,59,Pune,TS,2025-08-04,3109
52330,Customer_52330,Male,48,Bangalore,DL,2025-09-19,4840
52331,Customer_52331,Female,35,Pune,TN,2025-09-14,1187
52332,Customer_52332,Female,54,Hyderabad,MH,2025-08-23,2583
52333,Customer_52333,Male,48,Pune,DL,2025-10-16,2108
52334,Customer_52334,Male,49,Chennai,DL,2025-09-25,2976
52335,Customer_52335,Female,32,Delhi,TN,2025-08-15,152
52336,Customer_52336,Female,65,Pune,MH,2025-11-04,426
52337,Customer_52337,Male,40,Hyderabad,KA,2025-11-24,782
52338,Customer_52338,Female,44,Delhi,KA,2026-01-16,3191
52339,Customer_52339,Male,42,Bangalore,KA,2026-01-01,1408
52340,Customer_52340,Female,53,Hyderabad,TS,2025-12-04,4674
52341,Customer_52341,Female,23,Pune,DL,2025-09-02,2248
52342,Customer_52342,Male,48,Bangalore,DL,2025-08-05,3668
52343,Customer_52343,Female,52,Pune,DL,2025-11-21,1454
52344,Customer_52344,Female,18,Mumbai,TS,2025-09-20,144
52345,Customer_52345,Female,31,Delhi,MH,2026-01-14,4460
52346,Customer_52346,Male,55,Mumbai,DL,2025-09-12,2974
52347,Customer_52347,Female,56,Hyderabad,DL,2025-11-22,3812
52348,Customer_52348,Male,61,Chennai,TN,2025-08-11,1154
52349,Customer_52349,Female,54,Delhi,TN,2025-12-23,4712
52350,Customer_52350,Female,49,Delhi,KA,2025-10-22,270
52351,Customer_52351,Male,51,Pune,DL,2025-08-30,4318
52352,Customer_52352,Female,48,Delhi,MH,2026-01-10,2790
52353,Customer_52353,Male,41,Pune,DL,2025-08-15,324
52354,Customer_52354,Female,39,Bangalore,TN,2025-08-21,395
52355,Customer_52355,Female,42,Mumbai,DL,2025-08-10,3109
52356,Customer_52356,Female,30,Mumbai,TN,2025-10-13,3103
52357,Customer_52357,Male,64,Mumbai,MH,2025-09-28,4486
52358,Customer_52358,Female,53,Delhi,TN,2025-11-16,3203
52359,Customer_52359,Female,63,Hyderabad,TN,2025-09-18,2851
52360,Customer_52360,Male,18,Pune,KA,2025-08-06,4004
52361,Customer_52361,Male,37,Bangalore,TS,2025-08-31,1222
52362,Customer_52362,Male,24,Bangalore,MH,2025-11-11,2618
52363,Customer_52363,Male,43,Pune,DL,2026-01-06,2017
52364,Customer_52364,Female,35,Bangalore,TS,2025-09-20,4925
52365,Customer_52365,Male,65,Bangalore,KA,2025-10-11,2236
52366,Customer_52366,Male,22,Chennai,MH,2026-01-06,84
52367,Customer_52367,Female,19,Mumbai,MH,2025-12-21,4976
52368,Customer_52368,Female,58,Delhi,TS,2025-09-23,2681
52369,Customer_52369,Male,24,Bangalore,KA,2025-10-31,3933
52370,Customer_52370,Female,59,Pune,KA,2025-11-22,2819
52371,Customer_52371,Female,36,Chennai,KA,2026-01-02,2175
52372,Customer_52372,Female,52,Mumbai,KA,2026-01-05,851
52373,Customer_52373,Male,37,Bangalore,DL,2025-09-06,1550
52374,Customer_52374,Male,36,Pune,DL,2025-12-21,3616
52375,Customer_52375,Male,34,Pune,KA,2025-10-12,2695
52376,Customer_52376,Female,62,Delhi,TN,2025-11-22,1108
52377,Customer_52377,Female,54,Chennai,KA,2025-12-22,1915
52378,Customer_52378,Male,55,Chennai,MH,2025-10-14,4499
52379,Customer_52379,Female,33,Chennai,KA,2025-10-03,2701
52380,Customer_52380,Male,24,Delhi,TS,2026-01-21,4527
52381,Customer_52381,Female,52,Pune,DL,2026-01-09,4510
52382,Customer_52382,Male,55,Hyderabad,TN,2025-08-24,667
52383,Customer_52383,Female,61,Chennai,DL,2026-01-03,3062
52384,Customer_52384,Male,44,Pune,TS,2025-09-24,2221
52385,Customer_52385,Female,52,Pune,TN,2026-01-20,938
52386,Customer_52386,Female,33,Pune,TN,2025-09-20,1033
52387,Customer_52387,Female,21,Pune,TS,2025-09-29,4772
52388,Customer_52388,Female,64,Hyderabad,KA,2025-08-08,1618
52389,Customer_52389,Female,27,Chennai,KA,2025-08-14,2055
52390,Customer_52390,Male,24,Bangalore,TN,2025-08-06,2966
52391,Customer_52391,Female,57,Chennai,KA,2025-09-27,390
52392,Customer_52392,Female,25,Delhi,TN,2025-12-19,1326
52393,Customer_52393,Male,62,Hyderabad,DL,2026-01-07,1716
52394,Customer_52394,Female,35,Delhi,TN,2025-09-30,1732
52395,Customer_52395,Female,44,Pune,KA,2025-08-26,1941
52396,Customer_52396,Female,62,Bangalore,MH,2025-08-16,4858
52397,Customer_52397,Female,39,Chennai,TS,2025-09-27,257
52398,Customer_52398,Female,44,Bangalore,DL,2025-08-05,2923
52399,Customer_52399,Female,42,Hyderabad,MH,2025-11-14,619
52400,Customer_52400,Female,62,Hyderabad,TN,2025-08-20,4122
52401,Customer_52401,Male,46,Pune,KA,2025-07-29,4066
52402,Customer_52402,Female,37,Mumbai,KA,2025-08-15,3472
52403,Customer_52403,Male,47,Hyderabad,MH,2025-09-05,1034
52404,Customer_52404,Female,25,Delhi,MH,2025-12-26,2382
52405,Customer_52405,Female,46,Bangalore,MH,2025-08-15,4790
52406,Customer_52406,Male,55,Mumbai,MH,2025-09-05,3250
52407,Customer_52407,Female,43,Mumbai,MH,2025-12-14,706
52408,Customer_52408,Male,20,Bangalore,TS,2025-12-01,4989
52409,Customer_52409,Male,47,Chennai,TN,2025-08-27,1670
52410,Customer_52410,Male,19,Delhi,MH,2025-08-02,1034
52411,Customer_52411,Female,39,Bangalore,KA,2025-09-05,4055
52412,Customer_52412,Female,20,Mumbai,MH,2025-08-16,2864
52413,Customer_52413,Female,22,Hyderabad,KA,2025-11-14,4143
52414,Customer_52414,Male,53,Bangalore,KA,2025-08-22,2952
52415,Customer_52415,Female,52,Bangalore,TN,2026-01-06,1630
52416,Customer_52416,Male,21,Chennai,KA,2025-09-03,139
52417,Customer_52417,Female,27,Delhi,KA,2025-10-28,2124
52418,Customer_52418,Male,31,Delhi,DL,2025-08-16,4773
52419,Customer_52419,Female,26,Chennai,MH,2025-11-09,3224
52420,Customer_52420,Female,39,Pune,KA,2025-11-16,1189
52421,Customer_52421,Female,55,Mumbai,DL,2025-07-30,4669
52422,Customer_52422,Female,46,Delhi,MH,2025-10-03,2742
52423,Customer_52423,Male,31,Delhi,TS,2025-10-05,983
52424,Customer_52424,Female,44,Bangalore,DL,2025-08-21,603
52425,Customer_52425,Female,45,Mumbai,DL,2025-09-22,3881
52426,Customer_52426,Male,51,Hyderabad,TS,2025-08-19,2449
52427,Customer_52427,Female,48,Bangalore,TN,2025-11-19,2608
52428,Customer_52428,Male,61,Mumbai,TN,2025-12-13,833
52429,Customer_52429,Male,40,Delhi,TS,2025-11-16,1692
52430,Customer_52430,Female,39,Bangalore,TN,2025-12-05,565
52431,Customer_52431,Male,65,Bangalore,TS,2025-07-31,639
52432,Customer_52432,Male,40,Bangalore,TS,2025-08-29,3312
52433,Customer_52433,Male,42,Hyderabad,TS,2025-10-09,3076
52434,Customer_52434,Male,48,Hyderabad,TN,2025-12-17,181
52435,Customer_52435,Male,25,Pune,TS,2025-12-31,3844
52436,Customer_52436,Male,20,Delhi,DL,2025-08-06,1609
52437,Customer_52437,Male,65,Bangalore,TS,2025-09-11,874
52438,Customer_52438,Male,61,Pune,TS,2025-12-31,562
52439,Customer_52439,Female,56,Bangalore,DL,2025-08-29,1044
52440,Customer_52440,Male,28,Pune,DL,2025-10-17,4350
52441,Customer_52441,Female,46,Chennai,DL,2025-10-28,4475
52442,Customer_52442,Male,32,Chennai,KA,2025-11-17,2938
52443,Customer_52443,Male,26,Pune,TN,2025-12-22,94
52444,Customer_52444,Male,34,Pune,TN,2025-09-27,764
52445,Customer_52445,Male,50,Hyderabad,DL,2025-11-01,4029
52446,Customer_52446,Male,58,Mumbai,TS,2026-01-13,2963
52447,Customer_52447,Male,21,Chennai,TS,2025-09-12,1526
52448,Customer_52448,Male,36,Delhi,TS,2025-12-15,4563
52449,Customer_52449,Female,28,Mumbai,KA,2025-11-04,1174
52450,Customer_52450,Female,64,Hyderabad,MH,2025-09-06,3008
52451,Customer_52451,Female,34,Bangalore,DL,2025-11-26,3589
52452,Customer_52452,Female,25,Pune,TN,2025-10-28,803
52453,Customer_52453,Male,42,Chennai,DL,2025-12-06,2808
52454,Customer_52454,Female,30,Chennai,DL,2025-10-11,440
52455,Customer_52455,Female,59,Pune,MH,2025-10-24,1184
52456,Customer_52456,Female,59,Pune,TS,2025-08-23,3910
52457,Customer_52457,Male,62,Pune,TS,2025-09-01,4930
52458,Customer_52458,Female,59,Bangalore,TN,2026-01-17,473
52459,Customer_52459,Male,36,Bangalore,TS,2025-10-14,4504
52460,Customer_52460,Male,58,Bangalore,KA,2026-01-10,666
52461,Customer_52461,Male,32,Chennai,TS,2025-10-30,3297
52462,Customer_52462,Male,35,Mumbai,MH,2025-10-28,294
52463,Customer_52463,Male,41,Delhi,DL,2025-10-29,802
52464,Customer_52464,Male,46,Delhi,TN,2025-08-30,4659
52465,Customer_52465,Female,60,Chennai,TS,2026-01-14,2083
52466,Customer_52466,Female,46,Chennai,DL,2025-09-07,4939
52467,Customer_52467,Male,35,Bangalore,MH,2025-09-23,1297
52468,Customer_52468,Female,43,Pune,MH,2025-10-16,1739
52469,Customer_52469,Female,32,Chennai,KA,2025-08-01,2000
52470,Customer_52470,Male,50,Bangalore,TS,2025-09-14,2444
52471,Customer_52471,Male,60,Pune,MH,2026-01-17,4344
52472,Customer_52472,Female,24,Chennai,TS,2025-10-12,49
52473,Customer_52473,Male,53,Chennai,TN,2025-08-11,461
52474,Customer_52474,Male,59,Pune,TN,2025-12-29,1164
52475,Customer_52475,Female,64,Delhi,KA,2025-08-29,340
52476,Customer_52476,Female,24,Bangalore,KA,2025-09-18,3703
52477,Customer_52477,Female,31,Mumbai,KA,2025-09-17,1781
52478,Customer_52478,Female,59,Pune,DL,2025-11-08,3056
52479,Customer_52479,Male,19,Bangalore,TN,2025-08-21,2900
52480,Customer_52480,Female,27,Mumbai,KA,2025-10-25,756
52481,Customer_52481,Female,38,Chennai,TN,2025-12-02,836
52482,Customer_52482,Male,38,Bangalore,DL,2025-12-18,535
52483,Customer_52483,Female,34,Mumbai,MH,2026-01-02,3035
52484,Customer_52484,Female,46,Pune,MH,2025-12-06,4585
52485,Customer_52485,Male,35,Delhi,TN,2025-11-12,3805
52486,Customer_52486,Female,58,Hyderabad,KA,2025-10-08,2159
52487,Customer_52487,Female,42,Chennai,TS,2025-10-05,4028
52488,Customer_52488,Male,39,Pune,DL,2025-08-15,2050
52489,Customer_52489,Male,20,Bangalore,DL,2026-01-23,15
52490,Customer_52490,Female,31,Chennai,KA,2025-11-02,3761
52491,Customer_52491,Male,60,Pune,DL,2026-01-06,1897
52492,Customer_52492,Female,28,Chennai,KA,2026-01-23,4673
52493,Customer_52493,Female,60,Mumbai,KA,2025-11-06,88
52494,Customer_52494,Female,37,Bangalore,DL,2025-11-19,4677
52495,Customer_52495,Female,52,Mumbai,MH,2025-12-29,1427
52496,Customer_52496,Female,25,Hyderabad,KA,2025-12-20,0
52497,Customer_52497,Male,52,Delhi,MH,2025-09-25,1202
52498,Customer_52498,Male,29,Hyderabad,TN,2025-09-25,1810
52499,Customer_52499,Female,19,Hyderabad,TN,2025-11-02,4007
52500,Customer_52500,Male,61,Delhi,MH,2025-08-31,3823
52501,Customer_52501,Female,31,Pune,TS,2025-10-28,3297
52502,Customer_52502,Male,54,Hyderabad,TN,2025-12-15,1462
52503,Customer_52503,Male,47,Bangalore,TS,2025-08-06,3638
52504,Customer_52504,Male,33,Mumbai,TN,2025-08-15,4300
52505,Customer_52505,Male,38,Delhi,MH,2025-09-24,3858
52506,Customer_52506,Female,34,Pune,MH,2026-01-19,383
52507,Customer_52507,Male,19,Delhi,DL,2025-08-30,616
52508,Customer_52508,Female,20,Pune,MH,2025-11-29,4299
52509,Customer_52509,Male,62,Delhi,TN,2025-12-10,3062
52510,Customer_52510,Male,38,Bangalore,DL,2025-09-08,2561
52511,Customer_52511,Female,34,Bangalore,TN,2026-01-22,4530
52512,Customer_52512,Female,30,Delhi,KA,2025-10-20,4328
52513,Customer_52513,Female,40,Chennai,MH,2025-09-14,399
52514,Customer_52514,Male,28,Delhi,DL,2025-10-30,2817
52515,Customer_52515,Female,49,Bangalore,TN,2025-10-04,4753
52516,Customer_52516,Female,62,Hyderabad,KA,2025-11-28,184
52517,Customer_52517,Male,57,Pune,TS,2026-01-20,2504
52518,Customer_52518,Male,27,Bangalore,TS,2025-12-31,3203
52519,Customer_52519,Male,56,Bangalore,KA,2025-09-19,1231
52520,Customer_52520,Male,65,Mumbai,TS,2025-09-28,3303
52521,Customer_52521,Female,54,Chennai,TN,2025-10-29,1041
52522,Customer_52522,Female,43,Chennai,MH,2025-11-14,4794
52523,Customer_52523,Male,41,Mumbai,KA,2025-08-23,1167
52524,Customer_52524,Male,20,Chennai,TN,2025-08-19,2445
52525,Customer_52525,Female,32,Chennai,MH,2025-09-11,4331
52526,Customer_52526,Female,29,Chennai,MH,2025-11-29,2624
52527,Customer_52527,Male,35,Mumbai,MH,2026-01-07,718
52528,Customer_52528,Male,36,Delhi,DL,2025-11-25,270
52529,Customer_52529,Female,64,Hyderabad,MH,2025-11-12,2050
52530,Customer_52530,Male,49,Bangalore,TN,2025-12-23,1282
52531,Customer_52531,Female,40,Mumbai,TS,2025-12-25,2507
52532,Customer_52532,Male,62,Delhi,DL,2025-12-11,3777
52533,Customer_52533,Female,25,Mumbai,DL,2026-01-22,2649
52534,Customer_52534,Female,45,Hyderabad,TN,2025-10-30,1556
52535,Customer_52535,Female,33,Delhi,TN,2025-09-03,4748
52536,Customer_52536,Male,19,Bangalore,MH,2026-01-01,2288
52537,Customer_52537,Female,55,Pune,KA,2025-09-19,2207
52538,Customer_52538,Female,62,Delhi,KA,2025-11-06,4090
52539,Customer_52539,Male,19,Pune,KA,2025-10-17,2385
52540,Customer_52540,Female,52,Pune,TN,2025-11-19,32
52541,Customer_52541,Female,31,Bangalore,TN,2026-01-25,2753
52542,Customer_52542,Female,52,Mumbai,DL,2025-11-09,1054
52543,Customer_52543,Female,48,Mumbai,TN,2025-12-06,584
52544,Customer_52544,Male,50,Bangalore,TN,2025-11-01,4405
52545,Customer_52545,Female,37,Delhi,TN,2025-12-07,2459
52546,Customer_52546,Male,30,Pune,KA,2025-10-02,4053
52547,Customer_52547,Female,27,Delhi,TN,2025-08-15,1682
52548,Customer_52548,Male,26,Mumbai,KA,2025-08-23,3057
52549,Customer_52549,Female,30,Bangalore,TN,2025-11-07,4972
52550,Customer_52550,Male,39,Hyderabad,TN,2025-11-21,1830
52551,Customer_52551,Female,56,Bangalore,TS,2025-08-25,4368
52552,Customer_52552,Male,35,Pune,TS,2025-12-03,2580
52553,Customer_52553,Male,26,Delhi,MH,2025-10-31,1982
52554,Customer_52554,Male,27,Chennai,KA,2025-09-03,567
52555,Customer_52555,Male,24,Hyderabad,TS,2025-12-17,2162
52556,Customer_52556,Male,18,Bangalore,MH,2026-01-13,720
52557,Customer_52557,Male,50,Bangalore,TN,2025-09-19,4316
52558,Customer_52558,Male,20,Delhi,MH,2025-12-24,4781
52559,Customer_52559,Male,65,Hyderabad,TN,2025-10-10,1641
52560,Customer_52560,Female,52,Chennai,DL,2026-01-02,3390
52561,Customer_52561,Male,27,Pune,DL,2025-10-19,10
52562,Customer_52562,Female,59,Bangalore,DL,2025-11-13,2369
52563,Customer_52563,Female,54,Pune,KA,2025-11-30,1932
52564,Customer_52564,Male,32,Bangalore,KA,2025-11-14,3188
52565,Customer_52565,Female,51,Pune,MH,2025-12-18,3052
52566,Customer_52566,Female,46,Mumbai,KA,2025-10-25,55
52567,Customer_52567,Female,65,Delhi,DL,2025-12-05,764
52568,Customer_52568,Female,21,Pune,TS,2025-09-11,1861
52569,Customer_52569,Male,29,Hyderabad,MH,2025-09-15,1778
52570,Customer_52570,Male,36,Hyderabad,DL,2025-12-31,3099
52571,Customer_52571,Male,24,Pune,DL,2025-12-16,741
52572,Customer_52572,Male,54,Hyderabad,TS,2025-11-10,1684
52573,Customer_52573,Male,45,Hyderabad,TS,2025-10-08,774
52574,Customer_52574,Male,27,Hyderabad,DL,2026-01-20,1384
52575,Customer_52575,Male,59,Mumbai,KA,2025-10-28,4725
52576,Customer_52576,Male,23,Bangalore,TS,2025-10-13,1181
52577,Customer_52577,Male,30,Pune,TN,2025-11-27,3066
52578,Customer_52578,Female,19,Chennai,TS,2025-12-04,937
52579,Customer_52579,Male,42,Mumbai,DL,2025-10-31,3247
52580,Customer_52580,Male,58,Pune,TN,2025-10-21,2499
52581,Customer_52581,Female,31,Mumbai,DL,2025-12-01,1971
52582,Customer_52582,Male,23,Bangalore,DL,2025-10-25,1130
52583,Customer_52583,Male,37,Hyderabad,DL,2025-09-13,2348
52584,Customer_52584,Male,29,Mumbai,TN,2025-10-02,4999
52585,Customer_52585,Male,20,Mumbai,TN,2025-10-19,4587
52586,Customer_52586,Male,41,Mumbai,TS,2025-12-26,987
52587,Customer_52587,Female,36,Mumbai,TN,2025-09-23,4767
52588,Customer_52588,Male,25,Hyderabad,TS,2026-01-02,4258
52589,Customer_52589,Male,20,Delhi,MH,2026-01-07,3547
52590,Customer_52590,Female,41,Hyderabad,KA,2025-12-14,3159
52591,Customer_52591,Female,57,Delhi,DL,2025-08-14,839
52592,Customer_52592,Male,27,Chennai,MH,2025-10-12,1950
52593,Customer_52593,Female,51,Mumbai,MH,2026-01-17,4482
52594,Customer_52594,Male,35,Mumbai,TS,2025-08-26,3397
52595,Customer_52595,Female,52,Pune,MH,2025-11-02,2815
52596,Customer_52596,Male,47,Delhi,MH,2025-11-25,2408
52597,Customer_52597,Male,57,Chennai,KA,2025-11-29,1159
52598,Customer_52598,Male,18,Hyderabad,KA,2025-10-07,2247
52599,Customer_52599,Female,20,Pune,MH,2025-10-29,1896
52600,Customer_52600,Female,44,Pune,MH,2025-08-06,4749
52601,Customer_52601,Male,52,Mumbai,KA,2025-11-30,1893
52602,Customer_52602,Male,27,Hyderabad,MH,2025-10-09,4722
52603,Customer_52603,Male,26,Bangalore,MH,2025-11-20,1444
52604,Customer_52604,Male,57,Delhi,DL,2025-10-24,3483
52605,Customer_52605,Male,21,Mumbai,TN,2025-09-02,908
52606,Customer_52606,Male,36,Chennai,DL,2025-08-28,504
52607,Customer_52607,Female,42,Bangalore,KA,2025-09-11,3299
52608,Customer_52608,Female,57,Mumbai,DL,2025-09-06,4263
52609,Customer_52609,Female,54,Hyderabad,TS,2025-10-08,4354
52610,Customer_52610,Male,39,Hyderabad,MH,2025-12-11,1666
52611,Customer_52611,Female,30,Chennai,KA,2025-10-07,2712
52612,Customer_52612,Male,57,Pune,DL,2025-09-18,3002
52613,Customer_52613,Male,54,Bangalore,TS,2025-09-11,4874
52614,Customer_52614,Male,45,Delhi,KA,2025-10-07,2419
52615,Customer_52615,Female,56,Bangalore,MH,2025-12-17,965
52616,Customer_52616,Male,52,Delhi,MH,2025-11-22,4148
52617,Customer_52617,Male,18,Chennai,TN,2025-12-16,4906
52618,Customer_52618,Male,57,Bangalore,KA,2025-10-30,58
52619,Customer_52619,Male,18,Pune,TS,2025-10-11,3471
52620,Customer_52620,Male,50,Delhi,DL,2025-10-17,4544
52621,Customer_52621,Female,34,Chennai,MH,2025-08-20,3113
52622,Customer_52622,Female,60,Hyderabad,DL,2025-10-28,492
52623,Customer_52623,Male,41,Bangalore,DL,2025-10-23,4314
52624,Customer_52624,Male,43,Hyderabad,TS,2025-10-09,1584
52625,Customer_52625,Female,27,Hyderabad,KA,2025-08-25,54
52626,Customer_52626,Female,65,Delhi,DL,2025-12-02,2331
52627,Customer_52627,Female,22,Pune,TS,2025-11-16,2047
52628,Customer_52628,Female,23,Hyderabad,DL,2025-10-05,2333
52629,Customer_52629,Female,32,Bangalore,TS,2025-09-15,4470
52630,Customer_52630,Female,37,Chennai,TN,2025-10-30,3732
52631,Customer_52631,Male,44,Bangalore,TS,2025-08-03,3009
52632,Customer_52632,Male,25,Hyderabad,TN,2025-08-04,143
52633,Customer_52633,Female,28,Mumbai,TN,2025-12-18,736
52634,Customer_52634,Male,23,Pune,DL,2025-12-20,4139
52635,Customer_52635,Male,63,Delhi,KA,2025-12-08,1383
52636,Customer_52636,Female,41,Pune,MH,2025-10-18,1887
52637,Customer_52637,Female,34,Pune,TN,2025-10-05,2640
52638,Customer_52638,Female,29,Bangalore,TN,2025-12-24,2867
52639,Customer_52639,Female,18,Bangalore,DL,2025-08-01,368
52640,Customer_52640,Male,61,Pune,TS,2026-01-06,1382
52641,Customer_52641,Male,57,Chennai,TN,2025-08-17,1704
52642,Customer_52642,Female,51,Bangalore,MH,2025-08-10,3081
52643,Customer_52643,Female,65,Hyderabad,DL,2025-12-07,4372
52644,Customer_52644,Male,36,Chennai,KA,2025-12-22,4957
52645,Customer_52645,Male,36,Delhi,TN,2025-12-09,3652
52646,Customer_52646,Male,37,Hyderabad,KA,2026-01-02,4839
52647,Customer_52647,Female,18,Mumbai,MH,2025-09-13,3077
52648,Customer_52648,Female,35,Pune,MH,2025-10-15,1800
52649,Customer_52649,Female,63,Mumbai,DL,2025-12-18,396
52650,Customer_52650,Male,22,Hyderabad,TN,2025-08-26,2529
52651,Customer_52651,Male,30,Hyderabad,KA,2026-01-06,1980
52652,Customer_52652,Female,24,Pune,DL,2025-12-11,3626
52653,Customer_52653,Female,41,Pune,TS,2025-08-22,1638
52654,Customer_52654,Male,42,Mumbai,MH,2025-12-22,2296
52655,Customer_52655,Male,20,Chennai,DL,2025-09-20,218
52656,Customer_52656,Male,57,Chennai,DL,2025-12-22,4903
52657,Customer_52657,Male,24,Hyderabad,KA,2025-09-23,3831
52658,Customer_52658,Female,63,Delhi,KA,2025-09-01,4189
52659,Customer_52659,Male,61,Pune,DL,2025-10-26,15
52660,Customer_52660,Male,31,Delhi,TS,2025-10-25,4511
52661,Customer_52661,Male,23,Delhi,TN,2025-08-26,2353
52662,Customer_52662,Female,51,Pune,TN,2025-10-07,2738
52663,Customer_52663,Female,29,Delhi,MH,2025-08-01,4234
52664,Customer_52664,Male,38,Mumbai,MH,2025-08-21,3908
52665,Customer_52665,Female,64,Hyderabad,MH,2025-10-20,2087
52666,Customer_52666,Female,39,Mumbai,MH,2025-08-24,1796
52667,Customer_52667,Female,23,Delhi,MH,2025-08-06,1358
52668,Customer_52668,Female,23,Bangalore,TS,2026-01-25,2434
52669,Customer_52669,Female,20,Mumbai,TS,2025-10-21,4125
52670,Customer_52670,Female,30,Bangalore,DL,2025-10-11,4620
52671,Customer_52671,Female,36,Mumbai,TN,2025-12-20,614
52672,Customer_52672,Male,57,Bangalore,TS,2025-08-02,829
52673,Customer_52673,Female,57,Mumbai,MH,2025-12-04,3490
52674,Customer_52674,Female,50,Bangalore,TS,2025-12-28,2021
52675,Customer_52675,Male,41,Mumbai,KA,2025-08-26,288
52676,Customer_52676,Male,25,Delhi,TS,2025-09-28,3818
52677,Customer_52677,Male,55,Chennai,TS,2025-08-15,4439
52678,Customer_52678,Female,24,Bangalore,TS,2025-09-02,1067
52679,Customer_52679,Male,63,Chennai,TS,2026-01-20,4499
52680,Customer_52680,Male,27,Delhi,DL,2025-10-11,1252
52681,Customer_52681,Female,22,Delhi,DL,2025-12-30,2686
52682,Customer_52682,Male,61,Mumbai,DL,2025-11-27,3763
52683,Customer_52683,Male,50,Delhi,DL,2025-12-14,4676
52684,Customer_52684,Male,29,Mumbai,TS,2025-12-17,4803
52685,Customer_52685,Female,22,Hyderabad,TN,2025-12-11,981
52686,Customer_52686,Male,42,Delhi,TS,2025-12-25,3570
52687,Customer_52687,Female,19,Chennai,MH,2025-10-30,1752
52688,Customer_52688,Female,50,Mumbai,TN,2026-01-02,4730
52689,Customer_52689,Female,49,Bangalore,TN,2026-01-24,1663
52690,Customer_52690,Female,56,Bangalore,DL,2025-10-19,2708
52691,Customer_52691,Female,55,Hyderabad,MH,2025-09-05,3774
52692,Customer_52692,Male,55,Chennai,MH,2026-01-25,1872
52693,Customer_52693,Male,63,Mumbai,DL,2025-12-18,1250
52694,Customer_52694,Female,56,Pune,MH,2025-10-31,3263
52695,Customer_52695,Male,43,Chennai,TN,2025-12-31,4863
52696,Customer_52696,Male,50,Bangalore,KA,2025-10-02,3454
52697,Customer_52697,Male,18,Pune,TN,2026-01-21,4128
52698,Customer_52698,Female,32,Mumbai,MH,2025-11-02,1575
52699,Customer_52699,Female,64,Hyderabad,TN,2025-08-25,2419
52700,Customer_52700,Male,28,Hyderabad,MH,2025-12-02,1168
52701,Customer_52701,Female,37,Bangalore,TS,2025-11-05,346
52702,Customer_52702,Male,40,Chennai,TN,2025-08-14,1271
52703,Customer_52703,Female,28,Bangalore,MH,2026-01-18,3840
52704,Customer_52704,Male,42,Pune,MH,2025-11-19,4298
52705,Customer_52705,Male,57,Delhi,DL,2025-12-24,4175
52706,Customer_52706,Female,51,Delhi,TN,2025-11-12,4958
52707,Customer_52707,Male,51,Hyderabad,KA,2026-01-15,2543
52708,Customer_52708,Female,56,Chennai,KA,2025-09-14,831
52709,Customer_52709,Female,27,Chennai,TN,2025-09-16,2479
52710,Customer_52710,Female,64,Hyderabad,TS,2025-09-01,4472
52711,Customer_52711,Male,22,Bangalore,TS,2025-12-09,2099
